ObservationIdentifier,DateOfObservation,DutchName,ScientificName,Kingdom,QuantificationOfInvasion,QuantificationUnit,ValidationStatus,SamplingProtocol,CoordinateUncertainty,XLambert72,YLambert72,ID,ESRI_OID,Shape
Exo_1058,2020-09-18T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,91667.87670000,216163.57970000,1058,912,POINT (91667.87670000 216163.57970000)
Exo_1059,2020-09-18T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,91578.83010000,216086.81540000,1059,913,POINT (91578.83010000 216086.81540000)
Exo_1595,2021-08-19T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,115893.50390000,204155.45130000,1595,914,POINT (115893.50390000 204155.45130000)
Exo_1596,2021-08-19T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,115863.26660000,204232.82320000,1596,915,POINT (115863.26660000 204232.82320000)
Exo_1626,2021-10-11T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,115903.30360000,204282.96880000,1626,916,POINT (115903.30360000 204282.96880000)
Exo_269,2019-08-20T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107330.42630000,205209.43060000,269,917,POINT (107330.42630000 205209.43060000)
Exo_270,2019-08-20T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107610.96610000,205195.40360000,270,918,POINT (107610.96610000 205195.40360000)
Exo_275,2019-08-21T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107658.23230000,169813.86490000,275,919,POINT (107658.23230000 169813.86490000)
Exo_287,2019-09-12T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,118484.83070000,193789.90170000,287,920,POINT (118484.83070000 193789.90170000)
Exo_825,2020-05-06T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107638.03090000,205216.94800000,825,921,POINT (107638.03090000 205216.94800000)
Exo_896,2020-06-09T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107258.71100000,205064.05970000,896,922,POINT (107258.71100000 205064.05970000)
Exo_254,2019-08-19T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,87885.12690000,196443.14410000,254,923,POINT (87885.12690000 196443.14410000)
Exo_262,2019-08-19T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,100957.64840000,194592.21860000,262,924,POINT (100957.64840000 194592.21860000)
Exo_265,2019-08-20T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107185.34190000,203949.67790000,265,925,POINT (107185.34190000 203949.67790000)
Exo_266,2019-08-20T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107303.30750000,204976.58260000,266,926,POINT (107303.30750000 204976.58260000)
Exo_267,2019-08-20T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107594.13370000,205242.16020000,267,927,POINT (107594.13370000 205242.16020000)
Exo_268,2019-08-20T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,107647.43620000,205260.86290000,268,928,POINT (107647.43620000 205260.86290000)
Exo_94,2017-04-29T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,125883.39180000,177758.92070000,94,929,POINT (125883.39180000 177758.92070000)
Exo_101,2018-04-29T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,86390.62190000,202729.71030000,101,930,POINT (86390.62190000 202729.71030000)
Exo_106,2016-04-29T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,97817.68340000,187989.65050000,106,931,POINT (97817.68340000 187989.65050000)
Exo_107,2017-04-29T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,98373.91590000,188273.98970000,107,932,POINT (98373.91590000 188273.98970000)
Exo_205,2019-06-25T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,132108.46420000,200261.06840000,205,933,POINT (132108.46420000 200261.06840000)
Exo_253,2019-08-19T00:00:00,Watercrassula,Crassula helmsii,Plantae,0,m²,approved by experts,casual observation,,87780.72680000,196519.07150000,253,934,POINT (87780.72680000 196519.07150000)
Exo_450,2015-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,1,m²,approved by experts,casual observation,,89571.48110000,203589.48110000,450,935,POINT (89571.48110000 203589.48110000)
Exo_455,2015-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,2,m²,approved by experts,casual observation,,88530.10910000,204045.22160000,455,936,POINT (88530.10910000 204045.22160000)
Exo_456,2015-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,5,m²,approved by experts,casual observation,,88470.27450000,204053.19960000,456,937,POINT (88470.27450000 204053.19960000)
Exo_472,2015-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,1,m²,approved by experts,casual observation,,85754.11770000,204623.11270000,472,938,POINT (85754.11770000 204623.11270000)
Exo_494,2019-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,119659.18330000,180264.73060000,494,939,POINT (119659.18330000 180264.73060000)
Exo_508,2019-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,121050.32400000,179828.84310000,508,940,POINT (121050.32400000 179828.84310000)
Exo_1541,2021-05-26T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,87667.99140000,178190.46870000,1541,941,POINT (87667.99140000 178190.46870000)
Exo_1585,2021-06-03T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,90756.19240000,179177.70810000,1585,942,POINT (90756.19240000 179177.70810000)
Exo_1089,2020-05-15T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,86327.15980000,195661.90430000,1089,943,POINT (86327.15980000 195661.90430000)
Exo_1090,2020-05-15T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,86781.51800000,195805.45720000,1090,944,POINT (86781.51800000 195805.45720000)
Exo_1096,2020-05-20T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,83848.06650000,194994.86560000,1096,945,POINT (83848.06650000 194994.86560000)
Exo_1098,2020-05-20T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,84043.97560000,195384.41910000,1098,946,POINT (84043.97560000 195384.41910000)
Exo_1101,2020-05-29T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,78503.20550000,199972.20960000,1101,947,POINT (78503.20550000 199972.20960000)
Exo_1103,2020-05-29T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,78174.61350000,199141.30730000,1103,948,POINT (78174.61350000 199141.30730000)
Exo_531,2019-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,1,m²,approved by experts,casual observation,,98943.22090000,164441.35330000,531,949,POINT (98943.22090000 164441.35330000)
Exo_552,2017-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,2,m²,approved by experts,casual observation,,104570.41790000,186320.11190000,552,950,POINT (104570.41790000 186320.11190000)
Exo_555,2017-01-01T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,1,m²,approved by experts,casual observation,,104404.44570000,183174.52690000,555,951,POINT (104404.44570000 183174.52690000)
Exo_1085,2020-05-15T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,86877.75600000,194645.26940000,1085,952,POINT (86877.75600000 194645.26940000)
Exo_1086,2020-05-15T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,86799.63140000,194862.03750000,1086,953,POINT (86799.63140000 194862.03750000)
Exo_1088,2020-05-15T00:00:00,Amerikaanse vogelkers,Prunus Serotina,Plantae,0,m²,approved by experts,casual observation,,86573.97590000,195224.81310000,1088,954,POINT (86573.97590000 195224.81310000)
Exo_507,2019-01-01T00:00:00,Bamboe-groep,Fargesia,Plantae,0,m²,approved by experts,casual observation,,123760.18580000,182696.07070000,507,955,POINT (123760.18580000 182696.07070000)
Exo_521,2019-01-01T00:00:00,Bamboe-groep,Fargesia,Plantae,10,m²,approved by experts,casual observation,,96060.29530000,163077.90620000,521,956,POINT (96060.29530000 163077.90620000)
Exo_560,2017-01-01T00:00:00,Bamboe-groep,Fargesia,Plantae,2,m²,approved by experts,casual observation,,106288.56800000,181983.31500000,560,957,POINT (106288.56800000 181983.31500000)
Exo_611,2020-02-27T00:00:00,Bamboe-groep,Fargesia,Plantae,0,m²,approved by experts,casual observation,,108126.68220000,185760.04400000,611,958,POINT (108126.68220000 185760.04400000)
Exo_650,2020-03-20T00:00:00,Bamboe-groep,Fargesia,Plantae,10,m²,approved by experts,casual observation,,109914.98200000,181242.27680000,650,959,POINT (109914.98200000 181242.27680000)
Exo_651,2020-03-20T00:00:00,Bamboe-groep,Fargesia,Plantae,1,m²,approved by experts,casual observation,,108683.25980000,184656.46810000,651,960,POINT (108683.25980000 184656.46810000)
Exo_1097,2020-05-20T00:00:00,Bamboe-groep,Fargesia,Plantae,0,m²,approved by experts,casual observation,,83845.80160000,194983.73010000,1097,961,POINT (83845.80160000 194983.73010000)
Exo_1108,2020-06-11T00:00:00,Bamboe-groep,Fargesia,Plantae,0,m²,approved by experts,casual observation,,80783.88400000,200004.55540000,1108,962,POINT (80783.88400000 200004.55540000)
Exo_1109,2020-06-11T00:00:00,Bamboe-groep,Fargesia,Plantae,0,m²,approved by experts,casual observation,,80811.91360000,199961.40870000,1109,963,POINT (80811.91360000 199961.40870000)
Exo_1679,2022-04-13T00:00:00,Bamboe-groep,Fargesia,Plantae,10,m²,approved by experts,casual observation,,125681.47210000,179829.64460000,1679,964,POINT (125681.47210000 179829.64460000)
Exo_1807,2022-06-05T00:00:00,Bamboe-groep,Fargesia,Plantae,0,m²,approved by experts,casual observation,,118925.00000000,184786.00000000,1807,965,POINT (118925.00000000 184786.00000000)
Exo_653,2020-03-23T00:00:00,Bamboe-groep,Fargesia,Plantae,6,m²,approved by experts,casual observation,,97616.87140000,167728.21070000,653,966,POINT (97616.87140000 167728.21070000)
Exo_654,2020-03-23T00:00:00,Bamboe-groep,Fargesia,Plantae,8,m²,approved by experts,casual observation,,97420.90500000,167731.57130000,654,967,POINT (97420.90500000 167731.57130000)
Exo_655,2020-03-23T00:00:00,Bamboe-groep,Fargesia,Plantae,8,m²,approved by experts,casual observation,,96554.73230000,166794.66010000,655,968,POINT (96554.73230000 166794.66010000)
Exo_657,2020-03-25T00:00:00,Bamboe-groep,Fargesia,Plantae,10,m²,approved by experts,casual observation,,110140.86420000,185676.71150000,657,969,POINT (110140.86420000 185676.71150000)
Exo_659,2020-03-26T00:00:00,Bamboe-groep,Fargesia,Plantae,20,m²,approved by experts,casual observation,,111310.00140000,193137.66140000,659,970,POINT (111310.00140000 193137.66140000)
Exo_809,2020-04-29T00:00:00,Bamboe-groep,Fargesia,Plantae,15,m²,approved by experts,casual observation,,100590.36790000,190923.28830000,809,971,POINT (100590.36790000 190923.28830000)
Exo_487,2019-01-01T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,1,m²,approved by experts,casual observation,,119694.80590000,179546.79830000,487,972,POINT (119694.80590000 179546.79830000)
Exo_488,2019-01-01T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,20,m²,approved by experts,casual observation,,119822.81240000,179444.62800000,488,973,POINT (119822.81240000 179444.62800000)
Exo_525,2019-01-01T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,5,m²,approved by experts,casual observation,,96457.27740000,166387.81590000,525,974,POINT (96457.27740000 166387.81590000)
Exo_526,2019-01-01T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,1,m²,approved by experts,casual observation,,94884.37770000,163090.30920000,526,975,POINT (94884.37770000 163090.30920000)
Exo_533,2019-01-01T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,1,m²,approved by experts,casual observation,,97078.79360000,162145.50210000,533,976,POINT (97078.79360000 162145.50210000)
Exo_534,2019-01-01T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,3,m²,approved by experts,casual observation,,97416.55600000,162897.24170000,534,977,POINT (97416.55600000 162897.24170000)
Exo_536,2019-01-01T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,10,m²,approved by experts,casual observation,,97810.79080000,165250.10080000,536,978,POINT (97810.79080000 165250.10080000)
Exo_1080,2020-05-06T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,0,m²,approved by experts,casual observation,,88861.08710000,194085.10870000,1080,979,POINT (88861.08710000 194085.10870000)
Exo_1081,2020-05-08T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,0,m²,approved by experts,casual observation,,86167.44040000,193148.62970000,1081,980,POINT (86167.44040000 193148.62970000)
Exo_1087,2020-05-15T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,0,m²,approved by experts,casual observation,,86624.93040000,194899.95710000,1087,981,POINT (86624.93040000 194899.95710000)
Exo_1091,2020-05-15T00:00:00,Bonte gele dovenetel,Lamiastrum galeobdolon subsp. argentatum,Plantae,0,m²,approved by experts,casual observation,,86946.06210000,195857.59660000,1091,982,POINT (86946.06210000 195857.59660000)
Exo_597,2017-01-01T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,1,m²,approved by experts,casual observation,,103356.31370000,172035.22160000,597,983,POINT (103356.31370000 172035.22160000)
Exo_827,2020-05-06T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,6,m²,approved by experts,casual observation,,135393.81130000,186824.43790000,827,984,POINT (135393.81130000 186824.43790000)
Exo_828,2020-05-07T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,135437.37150000,186786.15090000,828,985,POINT (135437.37150000 186786.15090000)
Exo_829,2020-05-07T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,135391.97720000,186718.74730000,829,986,POINT (135391.97720000 186718.74730000)
Exo_1099,2020-05-28T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,83630.59410000,196485.08700000,1099,987,POINT (83630.59410000 196485.08700000)
Exo_1152,2021-04-20T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,129852.32330000,177289.55750000,1152,988,POINT (129852.32330000 177289.55750000)
Exo_1153,2021-04-20T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,129910.81310000,177266.54520000,1153,989,POINT (129910.81310000 177266.54520000)
Exo_1154,2021-04-20T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,129946.77000000,177244.97100000,1154,990,POINT (129946.77000000 177244.97100000)
Exo_1155,2021-04-20T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,129940.53750000,177204.69940000,1155,991,POINT (129940.53750000 177204.69940000)
Exo_1156,2021-04-20T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,129886.84190000,177223.39690000,1156,992,POINT (129886.84190000 177223.39690000)
Exo_1157,2021-04-20T00:00:00,Canadese guldenroede,Solidago canadensis,Plantae,0,m²,approved by experts,casual observation,,129838.89940000,177243.05330000,1157,993,POINT (129838.89940000 177243.05330000)
Exo_600,2017-01-01T00:00:00,Fluweelboom,Rhus typhina,Plantae,2,m²,approved by experts,casual observation,,103044.24750000,173979.83720000,600,994,POINT (103044.24750000 173979.83720000)
