type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,basisOfRecord,samplingProtocol,occurrenceID,eventDate,organismQuantity,organismQuantityType,continent,countryCode,stateProvince,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,scientificName,kingdom,vernacularName
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_749,2020-04-20,3,coverage in m²,Europe,BE,East Flanders,51.13205,3.80155,WGS84,30,202594.76840000,110297.02590000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_750,2020-04-20,1,coverage in m²,Europe,BE,East Flanders,51.03614,3.77211,WGS84,30,191941.52820000,108150.89660000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_751,2020-04-20,2,coverage in m²,Europe,BE,East Flanders,50.90132,3.77966,WGS84,30,176940.02560000,108561.52400000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_752,2020-04-21,,,Europe,BE,East Flanders,51.18162,4.14862,WGS84,30,207980.62540000,134607.33730000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_753,2020-04-21,,,Europe,BE,East Flanders,51.18183,4.14996,WGS84,30,208003.45390000,134700.88400000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_736,2020-04-16,,,Europe,BE,East Flanders,50.97537,3.50179,WGS84,30,185368.32910000,89112.03530000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_739,2020-04-17,22,coverage in m²,Europe,BE,East Flanders,50.92607,4.05805,WGS84,30,179574.69220000,128155.83590000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_740,2020-04-17,,,Europe,BE,East Flanders,50.92603,4.05806,WGS84,30,179569.96140000,128155.83590000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_741,2020-04-17,,,Europe,BE,East Flanders,50.92584,4.05774,WGS84,30,179548.56990000,128133.82730000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_742,2020-04-17,,,Europe,BE,East Flanders,50.92616,4.05819,WGS84,30,179584.56520000,128165.70890000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_744,2020-04-20,1,coverage in m²,Europe,BE,East Flanders,51.13502,3.80104,WGS84,30,202924.93260000,110263.82030000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_719,2020-04-14,2,coverage in m²,Europe,BE,East Flanders,51.14810,3.90790,WGS84,30,204328.49860000,117752.38970000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_721,2020-04-14,2,coverage in m²,Europe,BE,East Flanders,50.95312,3.95706,WGS84,30,182617.40870000,121071.94220000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_726,2020-04-14,2,coverage in m²,Europe,BE,East Flanders,51.03818,4.11793,WGS84,30,192029.50910000,132407.33690000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_731,2020-04-15,,,Europe,BE,East Flanders,51.14746,3.90506,WGS84,30,204258.38010000,117552.80940000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_732,2020-04-15,45,coverage in m²,Europe,BE,East Flanders,51.14748,3.90525,WGS84,30,204261.01990000,117566.00870000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_735,2020-04-16,3,coverage in m²,Europe,BE,East Flanders,50.97536,3.50176,WGS84,30,185367.34070000,89109.68790000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_696,2020-04-06,,,Europe,BE,East Flanders,51.00111,3.81083,WGS84,30,188023.26190000,110837.11610000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_697,2020-04-06,,,Europe,BE,East Flanders,51.00114,3.81027,WGS84,30,188026.81640000,110798.17120000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_698,2020-04-06,,,Europe,BE,East Flanders,51.00135,3.81005,WGS84,30,188050.61610000,110782.71690000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_699,2020-04-06,,,Europe,BE,East Flanders,51.00182,3.80909,WGS84,30,188103.46990000,110715.95410000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_710,2020-04-10,,,Europe,BE,East Flanders,51.30199,3.87836,WGS84,30,221462.14570000,115797.79940000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_711,2020-04-10,,,Europe,BE,East Flanders,51.25620,3.84833,WGS84,30,216382.54170000,113667.83970000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_690,2020-04-06,,,Europe,BE,East Flanders,51.00000,3.81411,WGS84,30,187898.29210000,111066.18880000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_691,2020-04-06,,,Europe,BE,East Flanders,51.00027,3.81323,WGS84,30,187928.14530000,111005.16540000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_692,2020-04-06,,,Europe,BE,East Flanders,51.00035,3.81296,WGS84,30,187937.80370000,110985.84860000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_693,2020-04-06,,,Europe,BE,East Flanders,51.00043,3.81267,WGS84,30,187946.58410000,110965.65380000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_694,2020-04-06,,,Europe,BE,East Flanders,51.00060,3.81195,WGS84,30,187965.90090000,110915.16680000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_695,2020-04-06,,,Europe,BE,East Flanders,51.00079,3.81164,WGS84,30,187987.41270000,110893.65490000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_684,2020-04-06,,,Europe,BE,East Flanders,50.99880,3.81848,WGS84,30,187762.60210000,111372.29560000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_685,2020-04-06,,,Europe,BE,East Flanders,50.99906,3.81762,WGS84,30,187791.72440000,111312.23090000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_686,2020-04-06,,,Europe,BE,East Flanders,50.99948,3.81667,WGS84,30,187839.04810000,111246.09900000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_687,2020-04-06,,,Europe,BE,East Flanders,50.99968,3.81562,WGS84,30,187862.10330000,111172.07990000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_688,2020-04-06,,,Europe,BE,East Flanders,50.99969,3.81523,WGS84,30,187862.71000000,111144.77770000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_689,2020-04-06,,,Europe,BE,East Flanders,50.99998,3.81470,WGS84,30,187895.21900000,111107.89550000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_601,2020-02-24,,,Europe,BE,East Flanders,50.92749,4.06000,WGS84,30,179731.96030000,128293.37200000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
Occurrence,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,POV,http://www.inbo.be/en/norms-for-data-use,"",POV,"Monitoring of invasive alien species by the Provincial Center of Environmental Research, Province East-Flanders, Belgium",HumanObservation,casual observation,Exo_602,2016-06-01,,,Europe,BE,East Flanders,51.01598,3.78845,WGS84,30,189689.78090000,109279.21500000,EPSG:31370,Heracleum mantegazzianum,Plantae,reuzenberenklauw
